id,terrestrial_date,sol,ls,month,min_temp,pressure
405.0,1970-01-01 00:00:03.741363376,442,44,2,-80.0,900.0
403.0,1969-12-31 23:59:59.192122120,443,44,2,-81.0,901.0
407.0,1969-12-31 23:59:59.941459275,455,50,2,-84.0,905.0
406.0,1969-12-31 23:59:55.392218019,456,50,2,-83.0,905.0
409.0,1970-01-01 00:00:00.441017378,463,53,2,-86.0,906.0
410.0,1969-12-31 23:59:55.891776122,464,54,2,-84.0,906.0
412.0,1969-12-31 23:59:51.342534867,465,54,2,-85.0,906.0
415.0,1970-01-01 00:00:05.240037685,466,55,2,-85.0,907.0
411.0,1970-01-01 00:00:00.690796429,467,55,2,-84.0,907.0
414.0,1969-12-31 23:59:56.141555174,468,55,2,-85.0,907.0
413.0,1969-12-31 23:59:51.592313918,469,56,2,-85.0,908.0
475.0,1970-01-01 00:00:00.940575481,470,56,2,-85.0,907.0
479.0,1969-12-31 23:59:56.391334226,471,57,2,-84.0,906.0
416.0,1969-12-31 23:59:51.842092970,472,57,2,-84.0,907.0
417.0,1970-01-01 00:00:05.739595788,473,58,2,-86.0,907.0
420.0,1970-01-01 00:00:01.190354533,474,58,2,-84.0,906.0
419.0,1969-12-31 23:59:56.641113277,475,59,2,-85.0,906.0
418.0,1969-12-31 23:59:52.091872022,476,59,2,-85.0,906.0
421.0,1970-01-01 00:00:05.989374840,477,60,3,-85.0,907.0
422.0,1970-01-01 00:00:01.939691687,486,64,3,-84.0,904.0
473.0,1969-12-31 23:59:57.390450432,487,64,3,-85.0,904.0
480.0,1969-12-31 23:59:52.841209176,488,64,3,-87.0,903.0
423.0,1970-01-01 00:00:06.738711994,489,65,3,-85.0,904.0
434.0,1970-01-01 00:00:02.189470739,490,65,3,-87.0,903.0
433.0,1969-12-31 23:59:57.640229483,491,66,3,-86.0,903.0
427.0,1969-12-31 23:59:53.090988228,492,66,3,-86.0,903.0
426.0,1970-01-01 00:00:06.988491046,493,67,3,-84.0,902.0
429.0,1970-01-01 00:00:02.439249790,494,67,3,-85.0,902.0
431.0,1969-12-31 23:59:57.890008535,495,68,3,-86.0,900.0
428.0,1969-12-31 23:59:53.340767279,496,68,3,-85.0,901.0
425.0,1970-01-01 00:00:07.238270097,497,69,3,-86.0,901.0
424.0,1970-01-01 00:00:02.689028842,498,69,3,-86.0,901.0
432.0,1969-12-31 23:59:58.139787586,499,69,3,-84.0,899.0
430.0,1969-12-31 23:59:53.590546331,500,70,3,-85.0,897.0
435.0,1970-01-01 00:00:07.488049149,501,70,3,-86.0,898.0
437.0,1970-01-01 00:00:02.938807893,502,71,3,-87.0,898.0
483.0,1969-12-31 23:59:58.389566638,503,71,3,-86.0,897.0
436.0,1969-12-31 23:59:53.840325382,504,72,3,-85.0,895.0
438.0,1970-01-01 00:00:07.737828201,505,72,3,-85.0,895.0
439.0,1969-12-31 23:59:58.639345689,506,73,3,-86.0,894.0
440.0,1969-12-31 23:59:54.090104434,507,73,3,-85.0,894.0
442.0,1970-01-01 00:00:07.987607252,508,73,3,-83.0,893.0
443.0,1970-01-01 00:00:03.438365997,509,74,3,-86.0,895.0
441.0,1969-12-31 23:59:58.889124741,510,74,3,-85.0,892.0
446.0,1969-12-31 23:59:54.339883485,511,75,3,-85.0,892.0
444.0,1970-01-01 00:00:08.237386304,512,75,3,-86.0,890.0
445.0,1970-01-01 00:00:03.688145048,513,76,3,-86.0,889.0
447.0,1969-12-31 23:59:59.138903793,514,76,3,-86.0,888.0
450.0,1969-12-31 23:59:54.589662537,515,77,3,-86.0,888.0
449.0,1970-01-01 00:00:08.487165355,516,77,3,-86.0,888.0
448.0,1970-01-01 00:00:03.937924100,517,77,3,-86.0,885.0
451.0,1969-12-31 23:59:59.388682844,518,78,3,-85.0,885.0
452.0,1969-12-31 23:59:54.839441589,519,78,3,-86.0,884.0
453.0,1970-01-01 00:00:08.736944407,520,79,3,-86.0,884.0
454.0,1970-01-01 00:00:04.187703151,521,79,3,-87.0,882.0
455.0,1969-12-31 23:59:59.638461896,522,80,3,-85.0,881.0
458.0,1969-12-31 23:59:55.089220640,523,80,3,-85.0,881.0
457.0,1970-01-01 00:00:08.986723458,524,81,3,-85.0,880.0
456.0,1970-01-01 00:00:04.437482203,525,81,3,-87.0,878.0
459.0,1969-12-31 23:59:59.888240947,526,82,3,-87.0,878.0
460.0,1969-12-31 23:59:55.338999692,527,82,3,-86.0,877.0
461.0,1969-12-31 23:59:50.789758436,528,82,3,-86.0,876.0
462.0,1970-01-01 00:00:04.687261254,529,83,3,-87.0,875.0
463.0,1970-01-01 00:00:00.138019999,530,83,3,-87.0,873.0
465.0,1969-12-31 23:59:55.588778743,531,84,3,-87.0,872.0
464.0,1969-12-31 23:59:51.039537488,532,84,3,-88.0,872.0
466.0,1970-01-01 00:00:04.937040306,533,85,3,-87.0,871.0
467.0,1970-01-01 00:00:00.387799050,534,85,3,-86.0,869.0
468.0,1969-12-31 23:59:55.838557795,535,86,3,-88.0,868.0
470.0,1969-12-31 23:59:51.289316539,536,86,3,-83.0,867.0
469.0,1970-01-01 00:00:05.186819357,537,86,3,-83.0,865.0
472.0,1970-01-01 00:00:00.637578102,538,87,3,-85.0,865.0
476.0,1969-12-31 23:59:56.088336846,539,87,3,-85.0,864.0
481.0,1969-12-31 23:59:51.539095591,540,88,3,-84.0,862.0
482.0,1970-01-01 00:00:05.436598409,541,88,3,-84.0,861.0
477.0,1970-01-01 00:00:00.887357153,542,89,3,-85.0,859.0
486.0,1969-12-31 23:59:51.788874642,543,89,3,-84.0,858.0
487.0,1970-01-01 00:00:05.686377461,544,90,4,-86.0,857.0
490.0,1970-01-01 00:00:01.137136205,545,90,4,-85.0,856.0
489.0,1969-12-31 23:59:56.587894949,546,91,4,-85.0,855.0
488.0,1969-12-31 23:59:52.038653694,547,91,4,-85.0,853.0
491.0,1970-01-01 00:00:05.936156512,548,91,4,-86.0,852.0
492.0,1970-01-01 00:00:01.386915257,549,92,4,-87.0,851.0
494.0,1969-12-31 23:59:56.837674001,550,92,4,-85.0,850.0
495.0,1969-12-31 23:59:52.288432745,551,93,4,-85.0,848.0
493.0,1970-01-01 00:00:06.185935564,552,93,4,-86.0,847.0
496.0,1970-01-01 00:00:01.636694308,553,94,4,-84.0,845.0
497.0,1969-12-31 23:59:57.087453053,554,94,4,-84.0,843.0
499.0,1969-12-31 23:59:52.538211797,555,95,4,-85.0,843.0
501.0,1970-01-01 00:00:06.435714615,556,95,4,-85.0,842.0
498.0,1970-01-01 00:00:01.886473360,557,96,4,-85.0,840.0
500.0,1969-12-31 23:59:57.337232104,558,96,4,-85.0,839.0
502.0,1969-12-31 23:59:52.787990849,559,96,4,-85.0,838.0
503.0,1970-01-01 00:00:06.685493667,560,97,4,-86.0,836.0
504.0,1970-01-01 00:00:02.136252411,561,97,4,-85.0,835.0
506.0,1969-12-31 23:59:57.587011156,562,98,4,-85.0,834.0
505.0,1969-12-31 23:59:53.037769900,563,98,4,-87.0,833.0
509.0,1970-01-01 00:00:06.935272718,564,99,4,-86.0,831.0
508.0,1970-01-01 00:00:02.386031463,565,99,4,-85.0,830.0
507.0,1969-12-31 23:59:57.836790207,566,100,4,-86.0,829.0
510.0,1969-12-31 23:59:53.287548952,567,100,4,-86.0,827.0
511.0,1970-01-01 00:00:07.185051770,568,101,4,-86.0,825.0
512.0,1970-01-01 00:00:02.635810514,569,101,4,-85.0,825.0
513.0,1969-12-31 23:59:58.086569259,570,102,4,-84.0,823.0
515.0,1969-12-31 23:59:53.537328003,571,102,4,-84.0,821.0
514.0,1970-01-01 00:00:07.434830821,572,102,4,-85.0,820.0
516.0,1970-01-01 00:00:02.885589566,573,103,4,-84.0,819.0
517.0,1969-12-31 23:59:58.336348310,574,103,4,-85.0,817.0
518.0,1969-12-31 23:59:53.787107055,575,104,4,-82.0,816.0
520.0,1970-01-01 00:00:07.684609873,576,104,4,-84.0,815.0
519.0,1970-01-01 00:00:03.135368617,577,105,4,-84.0,813.0
521.0,1969-12-31 23:59:58.586127362,578,105,4,-83.0,812.0
522.0,1970-01-01 00:00:07.934388924,579,106,4,-82.0,811.0
523.0,1970-01-01 00:00:03.385147669,580,106,4,-83.0,810.0
524.0,1969-12-31 23:59:58.835906413,581,107,4,-84.0,808.0
525.0,1969-12-31 23:59:54.286665158,582,107,4,-84.0,807.0
526.0,1970-01-01 00:00:08.184167976,583,108,4,-82.0,806.0
528.0,1970-01-01 00:00:03.634926720,584,108,4,-82.0,804.0
527.0,1969-12-31 23:59:59.085685465,585,109,4,-83.0,802.0
529.0,1969-12-31 23:59:54.536444209,586,109,4,-82.0,802.0
530.0,1970-01-01 00:00:08.433947028,587,109,4,-85.0,801.0
532.0,1970-01-01 00:00:03.884705772,588,110,4,-84.0,799.0
531.0,1969-12-31 23:59:59.335464516,589,110,4,-85.0,798.0
535.0,1969-12-31 23:59:54.786223261,590,111,4,-82.0,797.0
533.0,1970-01-01 00:00:08.683726079,591,111,4,-82.0,795.0
534.0,1970-01-01 00:00:04.134484824,592,112,4,-83.0,795.0
536.0,1969-12-31 23:59:59.585243568,593,112,4,-83.0,795.0
537.0,1969-12-31 23:59:55.036002312,594,113,4,-83.0,793.0
538.0,1970-01-01 00:00:08.933505131,595,113,4,-83.0,792.0
539.0,1970-01-01 00:00:04.384263875,596,114,4,-82.0,791.0
540.0,1969-12-31 23:59:59.835022620,597,114,4,-84.0,790.0
542.0,1969-12-31 23:59:55.285781364,598,115,4,-84.0,787.0
543.0,1970-01-01 00:00:09.183284182,599,115,4,-84.0,788.0
541.0,1970-01-01 00:00:04.634042927,600,116,4,-81.0,787.0
544.0,1970-01-01 00:00:00.084801671,601,116,4,-82.0,785.0
545.0,1969-12-31 23:59:55.535560416,602,117,4,-82.0,784.0
548.0,1969-12-31 23:59:50.986319160,603,117,4,-83.0,783.0
546.0,1970-01-01 00:00:04.883821978,604,118,4,-84.0,782.0
547.0,1970-01-01 00:00:00.334580723,605,118,4,-83.0,781.0
549.0,1969-12-31 23:59:55.785339467,606,118,4,-84.0,780.0
550.0,1969-12-31 23:59:51.236098212,607,119,4,-83.0,779.0
551.0,1970-01-01 00:00:05.133601030,608,119,4,-85.0,777.0
552.0,1970-01-01 00:00:00.584359774,609,120,5,-84.0,777.0
554.0,1969-12-31 23:59:56.035118519,610,120,5,-85.0,776.0
555.0,1969-12-31 23:59:51.485877263,611,121,5,-84.0,775.0
553.0,1970-01-01 00:00:05.383380081,612,121,5,-85.0,774.0
556.0,1970-01-01 00:00:00.834138826,613,122,5,-84.0,773.0
557.0,1969-12-31 23:59:56.284897570,614,122,5,-82.0,772.0
558.0,1969-12-31 23:59:51.735656315,615,123,5,-83.0,771.0
559.0,1970-01-01 00:00:01.083917877,616,123,5,-82.0,769.0
561.0,1969-12-31 23:59:56.534676622,617,124,5,-84.0,769.0
562.0,1969-12-31 23:59:51.985435366,618,124,5,-83.0,769.0
560.0,1970-01-01 00:00:05.882938184,619,125,5,-82.0,766.0
563.0,1970-01-01 00:00:01.333696929,620,125,5,-83.0,765.0
564.0,1969-12-31 23:59:56.784455673,621,126,5,-82.0,765.0
565.0,1969-12-31 23:59:52.235214418,622,126,5,-84.0,763.0
566.0,1970-01-01 00:00:06.132717236,623,127,5,-83.0,763.0
568.0,1970-01-01 00:00:01.583475980,624,127,5,-82.0,762.0
569.0,1969-12-31 23:59:57.034234725,625,128,5,-81.0,761.0
567.0,1969-12-31 23:59:52.484993469,626,128,5,-82.0,760.0
570.0,1970-01-01 00:00:06.382496288,627,129,5,-82.0,759.0
571.0,1970-01-01 00:00:01.833255032,628,129,5,-81.0,759.0
572.0,1969-12-31 23:59:57.284013776,629,130,5,-84.0,759.0
573.0,1969-12-31 23:59:52.734772521,630,130,5,-82.0,757.0
576.0,1970-01-01 00:00:06.632275339,631,131,5,-81.0,756.0
575.0,1970-01-01 00:00:02.083034084,632,131,5,-79.0,755.0
574.0,1969-12-31 23:59:57.533792828,633,132,5,-81.0,754.0
577.0,1969-12-31 23:59:52.984551572,634,132,5,-82.0,753.0
578.0,1970-01-01 00:00:06.882054391,635,133,5,-82.0,754.0
582.0,1970-01-01 00:00:02.332813135,636,133,5,-81.0,752.0
580.0,1969-12-31 23:59:57.783571880,637,134,5,-80.0,752.0
579.0,1969-12-31 23:59:53.234330624,638,134,5,-80.0,751.0
581.0,1970-01-01 00:00:07.131833442,639,135,5,-80.0,750.0
583.0,1970-01-01 00:00:02.582592187,640,135,5,-81.0,750.0
584.0,1969-12-31 23:59:58.033350931,641,136,5,-81.0,749.0
585.0,1969-12-31 23:59:53.484109676,642,136,5,-80.0,749.0
586.0,1970-01-01 00:00:07.381612494,643,137,5,-80.0,748.0
588.0,1970-01-01 00:00:02.832371238,644,137,5,-80.0,748.0
589.0,1969-12-31 23:59:58.283129983,645,138,5,-81.0,746.0
587.0,1969-12-31 23:59:53.733888727,646,138,5,-81.0,746.0
590.0,1970-01-01 00:00:07.631391545,647,139,5,-79.0,746.0
591.0,1970-01-01 00:00:03.082150290,648,139,5,-80.0,746.0
592.0,1969-12-31 23:59:58.532909034,649,140,5,-79.0,745.0
593.0,1969-12-31 23:59:53.983667779,650,140,5,-80.0,743.0
595.0,1970-01-01 00:00:07.881170597,651,141,5,-80.0,743.0
594.0,1969-12-31 23:59:58.782688086,652,141,5,-79.0,745.0
596.0,1969-12-31 23:59:54.233446830,653,142,5,-80.0,744.0
597.0,1970-01-01 00:00:08.130949648,654,142,5,-79.0,742.0
598.0,1970-01-01 00:00:03.581708393,655,143,5,-77.0,741.0
599.0,1969-12-31 23:59:59.032467137,656,143,5,-80.0,740.0
600.0,1969-12-31 23:59:54.483225882,657,144,5,-79.0,739.0
602.0,1970-01-01 00:00:08.380728700,658,144,5,-79.0,739.0
603.0,1970-01-01 00:00:03.831487444,659,145,5,-77.0,738.0
601.0,1969-12-31 23:59:59.282246189,660,145,5,-78.0,735.0
604.0,1969-12-31 23:59:54.733004933,661,146,5,-76.0,735.0
605.0,1970-01-01 00:00:08.630507751,662,146,5,-77.0,735.0
609.0,1970-01-01 00:00:04.081266496,663,147,5,-77.0,734.0
607.0,1969-12-31 23:59:59.532025240,664,147,5,-78.0,732.0
610.0,1969-12-31 23:59:54.982783985,665,148,5,-78.0,735.0
608.0,1970-01-01 00:00:08.880286803,666,148,5,-77.0,736.0
606.0,1970-01-01 00:00:04.331045547,667,149,5,-76.0,736.0
611.0,1969-12-31 23:59:59.781804292,668,150,6,-75.0,734.0
613.0,1969-12-31 23:59:55.232563036,669,150,6,-84.0,735.0
612.0,1970-01-01 00:00:09.130065855,670,151,6,-79.0,737.0
614.0,1970-01-01 00:00:04.580824599,671,151,6,-79.0,740.0
615.0,1970-01-01 00:00:00.031583344,672,152,6,-78.0,739.0
616.0,1969-12-31 23:59:55.482342088,673,152,6,-78.0,738.0
617.0,1969-12-31 23:59:50.933100832,674,153,6,-80.0,739.0
618.0,1970-01-01 00:00:04.830603651,675,153,6,-80.0,740.0
619.0,1970-01-01 00:00:00.281362395,676,154,6,-80.0,738.0
622.0,1969-12-31 23:59:55.732121140,677,154,6,-78.0,737.0
621.0,1969-12-31 23:59:51.182879884,678,155,6,-77.0,739.0
624.0,1970-01-01 00:00:05.080382702,679,155,6,-77.0,738.0
620.0,1970-01-01 00:00:00.531141447,680,156,6,-76.0,740.0
623.0,1969-12-31 23:59:55.981900191,681,156,6,-79.0,738.0
625.0,1969-12-31 23:59:51.432658936,682,157,6,-77.0,739.0
626.0,1970-01-01 00:00:05.330161754,683,158,6,-79.0,741.0
627.0,1970-01-01 00:00:00.780920498,684,158,6,-75.0,741.0
628.0,1969-12-31 23:59:56.231679243,685,159,6,-77.0,740.0
629.0,1969-12-31 23:59:51.682437987,686,159,6,-76.0,738.0
630.0,1970-01-01 00:00:05.579940805,687,160,6,-77.0,739.0
631.0,1969-12-31 23:59:56.481458294,688,160,6,-77.0,741.0
632.0,1969-12-31 23:59:51.932217039,689,161,6,-76.0,742.0
633.0,1970-01-01 00:00:05.829719857,690,161,6,-77.0,741.0
634.0,1970-01-01 00:00:01.280478601,691,162,6,-76.0,741.0
637.0,1969-12-31 23:59:56.731237346,692,162,6,-76.0,742.0
636.0,1969-12-31 23:59:52.181996090,693,163,6,-76.0,741.0
635.0,1970-01-01 00:00:06.079498908,694,164,6,-75.0,740.0
638.0,1970-01-01 00:00:01.530257653,695,164,6,-76.0,741.0
639.0,1969-12-31 23:59:56.981016397,696,165,6,-75.0,743.0
640.0,1969-12-31 23:59:52.431775142,697,165,6,-74.0,743.0
641.0,1970-01-01 00:00:06.329277960,698,166,6,-77.0,743.0
642.0,1970-01-01 00:00:01.780036704,699,166,6,-76.0,744.0
643.0,1969-12-31 23:59:57.230795449,700,167,6,-75.0,745.0
644.0,1969-12-31 23:59:52.681554193,701,167,6,-77.0,745.0
645.0,1970-01-01 00:00:06.579057011,702,168,6,-76.0,745.0
646.0,1970-01-01 00:00:02.029815756,703,169,6,-75.0,747.0
647.0,1969-12-31 23:59:57.480574500,704,169,6,-75.0,747.0
648.0,1969-12-31 23:59:52.931333245,705,170,6,-76.0,746.0
650.0,1970-01-01 00:00:06.828836063,706,170,6,-76.0,748.0
651.0,1970-01-01 00:00:02.279594807,707,171,6,-76.0,749.0
649.0,1969-12-31 23:59:57.730353552,708,171,6,-76.0,749.0
652.0,1969-12-31 23:59:53.181112296,709,172,6,-73.0,750.0
653.0,1970-01-01 00:00:07.078615115,710,172,6,-77.0,751.0
654.0,1970-01-01 00:00:02.529373859,711,173,6,-75.0,751.0
658.0,1969-12-31 23:59:57.980132603,712,174,6,-77.0,752.0
656.0,1969-12-31 23:59:53.430891348,713,174,6,-76.0,754.0
655.0,1970-01-01 00:00:07.328394166,714,175,6,-76.0,754.0
657.0,1970-01-01 00:00:02.779152911,715,175,6,-73.0,755.0
659.0,1969-12-31 23:59:58.229911655,716,176,6,-75.0,755.0
661.0,1969-12-31 23:59:53.680670399,717,176,6,-76.0,756.0
660.0,1970-01-01 00:00:07.578173218,718,177,6,-77.0,757.0
662.0,1970-01-01 00:00:03.028931962,719,178,6,-77.0,758.0
663.0,1969-12-31 23:59:58.479690707,720,178,6,-74.0,760.0
664.0,1969-12-31 23:59:53.930449451,721,179,6,-73.0,761.0
665.0,1970-01-01 00:00:07.827952269,722,179,6,-74.0,760.0
666.0,1970-01-01 00:00:03.278711014,723,180,7,-73.0,761.0
667.0,1969-12-31 23:59:58.729469758,724,181,7,-74.0,763.0
669.0,1970-01-01 00:00:08.077731321,725,181,7,-73.0,764.0
668.0,1970-01-01 00:00:03.528490065,726,182,7,-75.0,766.0
671.0,1969-12-31 23:59:58.979248810,727,182,7,-76.0,766.0
670.0,1969-12-31 23:59:54.430007554,728,183,7,-74.0,766.0
672.0,1970-01-01 00:00:08.327510372,729,183,7,-75.0,768.0
676.0,1970-01-01 00:00:03.778269117,730,184,7,-76.0,770.0
673.0,1969-12-31 23:59:59.229027861,731,185,7,-75.0,771.0
677.0,1969-12-31 23:59:54.679786606,732,185,7,-75.0,773.0
674.0,1970-01-01 00:00:08.577289424,733,186,7,-74.0,773.0
675.0,1970-01-01 00:00:04.028048168,734,186,7,-73.0,776.0
678.0,1969-12-31 23:59:59.478806913,735,187,7,-73.0,776.0
679.0,1969-12-31 23:59:54.929565657,736,188,7,-76.0,776.0
680.0,1970-01-01 00:00:08.827068475,737,188,7,-74.0,777.0
681.0,1970-01-01 00:00:04.277827220,738,189,7,-75.0,778.0
682.0,1969-12-31 23:59:59.728585964,739,189,7,-77.0,779.0
685.0,1969-12-31 23:59:55.179344709,740,190,7,-76.0,782.0
683.0,1970-01-01 00:00:09.076847527,741,191,7,-70.0,784.0
684.0,1970-01-01 00:00:04.527606271,742,191,7,-72.0,784.0
686.0,1969-12-31 23:59:59.978365016,743,192,7,-72.0,786.0
687.0,1969-12-31 23:59:55.429123760,744,192,7,-75.0,786.0
689.0,1969-12-31 23:59:50.879882505,745,193,7,-74.0,787.0
688.0,1970-01-01 00:00:04.777385323,746,194,7,-76.0,788.0
691.0,1970-01-01 00:00:00.228144067,747,194,7,-73.0,789.0
690.0,1969-12-31 23:59:55.678902812,748,195,7,-71.0,791.0
692.0,1969-12-31 23:59:51.129661556,749,195,7,-73.0,794.0
693.0,1970-01-01 00:00:05.027164375,750,196,7,-72.0,796.0
695.0,1970-01-01 00:00:00.477923119,751,197,7,-72.0,797.0
694.0,1969-12-31 23:59:55.928681863,752,197,7,-71.0,798.0
698.0,1969-12-31 23:59:51.379440608,753,198,7,-73.0,800.0
696.0,1970-01-01 00:00:05.276943426,754,198,7,-73.0,802.0
697.0,1970-01-01 00:00:00.727702171,755,199,7,-74.0,806.0
699.0,1969-12-31 23:59:56.178460915,756,200,7,-73.0,806.0
700.0,1969-12-31 23:59:51.629219659,757,200,7,-73.0,807.0
701.0,1970-01-01 00:00:05.526722478,758,201,7,-71.0,810.0
702.0,1970-01-01 00:00:00.977481222,759,201,7,-77.0,809.0
704.0,1969-12-31 23:59:56.428239967,760,202,7,-70.0,810.0
705.0,1970-01-01 00:00:05.776501529,761,203,7,-72.0,814.0
703.0,1970-01-01 00:00:01.227260274,762,203,7,-75.0,814.0
706.0,1969-12-31 23:59:56.678019018,763,204,7,-78.0,817.0
707.0,1969-12-31 23:59:52.128777763,764,205,7,-73.0,821.0
708.0,1970-01-01 00:00:06.026280581,765,205,7,-73.0,820.0
709.0,1970-01-01 00:00:01.477039325,766,206,7,-70.0,824.0
710.0,1969-12-31 23:59:56.927798070,767,206,7,-71.0,824.0
712.0,1969-12-31 23:59:52.378556814,768,207,7,-73.0,826.0
711.0,1970-01-01 00:00:06.276059632,769,208,7,-73.0,829.0
713.0,1970-01-01 00:00:01.726818377,770,208,7,-70.0,829.0
714.0,1969-12-31 23:59:57.177577121,771,209,7,-71.0,836.0
715.0,1969-12-31 23:59:52.628335866,772,210,8,-71.0,835.0
716.0,1970-01-01 00:00:06.525838684,773,210,8,-70.0,838.0
719.0,1970-01-01 00:00:01.976597428,774,211,8,-73.0,838.0
717.0,1969-12-31 23:59:57.427356173,775,211,8,-71.0,838.0
718.0,1969-12-31 23:59:52.878114917,776,212,8,-72.0,841.0
720.0,1970-01-01 00:00:06.775617735,777,213,8,-72.0,841.0
721.0,1970-01-01 00:00:02.226376480,778,213,8,-70.0,846.0
722.0,1969-12-31 23:59:57.677135224,779,214,8,-71.0,845.0
723.0,1969-12-31 23:59:53.127893969,780,215,8,-72.0,852.0
725.0,1970-01-01 00:00:07.025396787,781,215,8,-74.0,849.0
724.0,1970-01-01 00:00:02.476155531,782,216,8,-71.0,854.0
727.0,1969-12-31 23:59:57.926914276,783,216,8,-69.0,853.0
726.0,1969-12-31 23:59:53.377673020,784,217,8,-69.0,857.0
728.0,1970-01-01 00:00:07.275175838,785,218,8,-74.0,858.0
729.0,1970-01-01 00:00:02.725934583,786,218,8,-74.0,861.0
732.0,1969-12-31 23:59:58.176693327,787,219,8,-73.0,860.0
731.0,1969-12-31 23:59:53.627452072,788,220,8,-68.0,862.0
730.0,1970-01-01 00:00:07.524954890,789,220,8,-68.0,862.0
733.0,1970-01-01 00:00:02.975713634,790,221,8,-68.0,864.0
734.0,1969-12-31 23:59:58.426472379,791,222,8,-70.0,867.0
735.0,1969-12-31 23:59:53.877231123,792,222,8,-71.0,873.0
736.0,1970-01-01 00:00:07.774733942,793,223,8,-71.0,877.0
739.0,1970-01-01 00:00:03.225492686,794,223,8,-68.0,874.0
738.0,1969-12-31 23:59:58.676251430,795,224,8,-68.0,875.0
737.0,1969-12-31 23:59:54.127010175,796,225,8,-65.0,877.0
740.0,1970-01-01 00:00:03.475271738,797,225,8,-65.0,879.0
741.0,1969-12-31 23:59:58.926030482,798,226,8,-67.0,883.0
743.0,1969-12-31 23:59:54.376789226,799,227,8,-70.0,884.0
742.0,1970-01-01 00:00:08.274292045,800,227,8,-67.0,884.0
746.0,1970-01-01 00:00:03.725050789,801,228,8,-70.0,884.0
745.0,1969-12-31 23:59:59.175809534,802,229,8,-69.0,887.0
744.0,1969-12-31 23:59:54.626568278,803,229,8,-69.0,888.0
747.0,1970-01-01 00:00:08.524071096,804,230,8,-73.0,891.0
748.0,1970-01-01 00:00:03.974829841,805,231,8,-70.0,893.0
750.0,1969-12-31 23:59:59.425588585,806,231,8,-69.0,893.0
749.0,1969-12-31 23:59:54.876347330,807,232,8,-71.0,892.0
752.0,1970-01-01 00:00:08.773850148,808,232,8,-67.0,893.0
753.0,1970-01-01 00:00:04.224608892,809,233,8,-70.0,895.0
751.0,1969-12-31 23:59:59.675367637,810,234,8,-69.0,897.0
754.0,1969-12-31 23:59:55.126126381,811,234,8,-71.0,900.0
755.0,1970-01-01 00:00:09.023629199,812,235,8,-75.0,902.0
756.0,1970-01-01 00:00:04.474387944,813,236,8,-67.0,904.0
757.0,1969-12-31 23:59:59.925146688,814,236,8,-68.0,902.0
759.0,1969-12-31 23:59:55.375905433,815,237,8,-69.0,905.0
758.0,1969-12-31 23:59:50.826664177,816,238,8,-74.0,909.0
761.0,1970-01-01 00:00:04.724166995,817,238,8,-69.0,913.0
760.0,1970-01-01 00:00:00.174925740,818,239,8,-68.0,914.0
763.0,1969-12-31 23:59:55.625684484,819,240,9,-71.0,913.0
765.0,1969-12-31 23:59:51.076443229,820,240,9,-68.0,910.0
762.0,1970-01-01 00:00:04.973946047,821,241,9,-68.0,910.0
764.0,1970-01-01 00:00:00.424704791,822,242,9,-71.0,911.0
766.0,1969-12-31 23:59:55.875463536,823,242,9,-69.0,912.0
768.0,1969-12-31 23:59:51.326222280,824,243,9,-67.0,914.0
767.0,1970-01-01 00:00:05.223725098,825,243,9,-67.0,914.0
770.0,1970-01-01 00:00:00.674483843,826,244,9,-68.0,914.0
769.0,1969-12-31 23:59:56.125242587,827,245,9,-68.0,911.0
771.0,1969-12-31 23:59:51.576001332,828,245,9,-71.0,914.0
773.0,1970-01-01 00:00:05.473504150,829,246,9,-71.0,914.0
772.0,1970-01-01 00:00:00.924262894,830,247,9,-68.0,918.0
774.0,1969-12-31 23:59:56.375021639,831,247,9,-68.0,920.0
775.0,1969-12-31 23:59:51.825780383,832,248,9,-68.0,924.0
776.0,1970-01-01 00:00:05.723283202,833,249,9,-69.0,923.0
777.0,1969-12-31 23:59:56.624800690,834,249,9,-68.0,918.0
780.0,1969-12-31 23:59:52.075559435,835,250,9,-69.0,917.0
778.0,1970-01-01 00:00:05.973062253,836,251,9,-69.0,916.0
779.0,1970-01-01 00:00:01.423820998,837,251,9,-69.0,916.0
782.0,1969-12-31 23:59:56.874579742,838,252,9,-69.0,917.0
781.0,1969-12-31 23:59:52.325338486,839,253,9,-70.0,917.0
783.0,1970-01-01 00:00:06.222841305,840,253,9,-74.0,913.0
784.0,1970-01-01 00:00:01.673600049,841,254,9,-75.0,914.0
790.0,1969-12-31 23:59:57.124358794,842,255,9,-69.0,914.0
793.0,1969-12-31 23:59:52.575117538,843,255,9,-69.0,916.0
788.0,1970-01-01 00:00:06.472620356,844,256,9,-68.0,917.0
786.0,1970-01-01 00:00:01.923379101,845,257,9,-73.0,920.0
785.0,1969-12-31 23:59:57.374137845,846,257,9,-74.0,925.0
791.0,1969-12-31 23:59:52.824896590,847,258,9,-69.0,918.0
792.0,1970-01-01 00:00:06.722399408,848,258,9,-69.0,918.0
787.0,1970-01-01 00:00:02.173158152,849,259,9,-69.0,918.0
789.0,1969-12-31 23:59:57.623916897,850,260,9,-68.0,918.0
794.0,1969-12-31 23:59:53.074675641,851,260,9,-68.0,919.0
797.0,1970-01-01 00:00:06.972178459,852,261,9,-73.0,916.0
796.0,1970-01-01 00:00:02.422937204,853,262,9,-67.0,913.0
798.0,1969-12-31 23:59:57.873695948,854,262,9,-66.0,910.0
